,Zip_simple,tot_accidents
1760,06114,550
1761,76104,550
1762,30080,550
1763,93662,550
1764,27407,550
1765,92055,550
1766,46220,549
1767,06830,549
1768,95662,549
1769,21226,549
1770,68102,549
1771,85050,549
1772,77011,549
1773,02122,549
1774,33032,548
1775,48101,547
1776,85756,547
1777,11420,547
1778,94805,546
1779,94105,546
1780,14626,546
1781,29927,546
1782,34667,546
1783,33613,545
1784,33156,545
1785,98011,545
1786,14227,545
1787,10471,544
1788,32055,544
1789,91601,544
1790,84601,544
1791,93635,543
1792,97702,543
1793,01960,543
1794,32223,543
1795,20785,543
1796,15219,542
1797,44131,542
1798,74116,542
1799,92592,542
1800,32828,542
1801,08012,542
1802,29340,542
1803,70767,542
1804,49546,541
1805,20176,541
1806,95472,541
1807,95117,541
1808,98424,541
1809,60061,540
1810,10453,540
1811,84121,540
1812,95688,540
1813,74106,540
1814,30122,539
1815,27539,539
1816,80918,539
1817,80907,539
1818,02865,539
1819,32940,539
1820,92584,539
1821,75235,539
1822,02186,538
1823,45403,538
1824,80023,537
1825,46204,537
1826,75180,537
1827,74137,536
1828,93013,536
1829,97045,536
1830,30319,536
1831,89511,535
1832,33418,535
1833,11211,534
1834,94525,534
1835,29657,534
1836,55033,534
1837,14618,534
1838,78726,534
1839,92518,533
1840,85201,533
1841,87110,531
1842,06450,531
1843,11793,530
1844,32826,530
1845,44135,530
1846,43081,530
1847,33702,530
1848,35758,529
1849,10901,529
1850,17408,529
1851,95959,529
1852,93901,529
1853,91340,528
1854,92596,528
1855,90744,527
1856,06461,527
1857,30066,527
1858,84109,527
1859,92866,526
1860,45237,525
1861,29527,525
1862,36605,524
1863,55330,524
1864,33325,524
1865,33162,523
1866,75067,523
1867,02421,523
1868,94024,523
1869,36527,523
1870,02169,523
1871,97103,522
1872,23323,522
1873,46205,522
1874,97321,521
1875,84050,521
1876,55077,521
1877,77401,521
1878,19096,521
1879,80905,521
1880,95368,521
1881,51501,521
1882,73104,520
1883,40511,520
1884,93105,520
1885,49512,519
1886,43235,519
1887,66210,518
1888,20002,517
1889,61611,517
1890,97019,516
1891,22042,516
1892,93230,516
1893,35476,515
1894,75214,515
1895,97068,515
1896,33534,515
1897,33317,514
1898,48075,514
1899,21244,514
1900,46201,514
1901,01862,513
1902,90303,513
1903,97223,513
1904,98178,513
1905,92129,513
1906,95677,513
1907,53713,513
1908,85283,513
1909,21401,512
1910,33462,512
1911,07840,512
1912,12020,512
1913,20152,512
1914,29323,512
1915,37201,512
1916,29644,512
1917,33917,511
1918,60124,511
1919,53207,511
1920,92084,510
1921,33132,510
1922,75225,510
1923,98027,510
1924,08648,510
1925,11365,509
1926,60162,509
1927,93726,508
1928,12508,508
1929,29577,508
1930,40503,508
1931,97524,508
1932,36602,508
1933,60624,506
1934,77086,506
1935,19003,506
1936,94129,506
1937,34668,506
1938,32926,506
1939,80134,505
1940,63134,505
1941,23834,505
1942,11232,505
1943,97221,505
1944,10607,505
1945,29201,505
1946,30360,504
1947,35234,504
1948,85255,504
1949,95831,504
1950,22192,504
1951,95391,504
1952,97812,503
1953,37189,503
1954,97914,503
1955,12306,503
1956,08691,503
1957,29070,503
1958,02184,503
1959,02888,503
1960,95220,503
1961,91732,502
1962,36104,502
1963,45215,502
1964,94070,502
1965,97420,502
1966,29385,501
1967,85746,501
1968,60062,501
1969,98037,501
1970,47201,500
1971,97497,500
1972,70592,500
1973,71105,500
1974,91505,500
1975,60084,499
1976,11215,499
1977,32225,499
1978,30021,499
1979,94022,498
1980,80012,498
1981,35233,498
1982,55127,498
1983,85718,498
1984,37080,497
1985,97015,497
1986,84737,497
1987,37615,497
1988,68164,496
1989,60644,496
1990,80920,496
1991,29671,496
1992,98040,495
1993,76120,495
1994,93536,495
1995,43211,495
1996,34785,495
1997,95742,495
1998,11747,495
1999,85745,495
2000,14221,494
2001,92844,494
2002,63102,494
2003,06604,494
2004,28134,494
2005,76018,493
2006,98444,493
2007,32210,493
2008,95012,493
2009,27523,492
2010,33603,492
2011,75254,492
2012,34222,491
2013,73012,491
2014,93923,491
2015,85041,490
2016,23005,490
2017,29829,490
2018,35816,489
2019,80534,489
2020,97457,489
2021,78613,489
2022,19335,488
2023,20783,488
2024,33919,488
2025,08830,488
2026,98408,487
2027,60641,487
2028,32806,487
2029,28806,487
2030,87106,486
2031,93455,486
2032,55408,486
2033,73105,486
2034,93249,485
2035,29153,485
2036,93215,484
2037,91750,483
2038,95301,483
2039,48216,483
2040,02919,483
2041,21108,483
2042,53154,483
2043,01887,483
2044,07205,483
2045,32503,483
2046,06062,483
2047,60632,482
2048,23294,482
2049,76112,482
2050,94803,482
2051,33570,481
2052,48080,481
2053,97301,481
2054,34613,481
2055,33461,480
2056,45241,480
2057,27591,480
2058,48209,480
2059,91606,479
2060,92630,479
2061,02493,479
2062,21085,479
2063,32504,479
2064,85044,479
2065,92083,478
2066,93060,478
2067,48451,478
2068,92116,478
2069,19010,477
2070,76177,476
2071,94014,476
2072,79924,476
2073,29645,476
2074,32205,476
2075,44113,476
2076,33319,475
2077,23607,475
2078,21409,475
2079,48204,475
2080,74110,475
2081,20903,475
2082,48326,475
2083,20815,475
2084,34233,474
2085,11580,474
2086,46225,474
2087,19013,473
2088,97202,473
2089,13204,473
2090,60015,473
2091,70518,473
2092,34232,473
2093,85053,473
2094,14613,472
2095,01803,472
2096,98005,472
2097,48126,472
2098,20852,471
2099,30062,471
2100,45242,471
2101,19106,471
2102,27101,470
2103,73103,470
2104,07047,470
2105,53226,470
2106,40209,470
2107,92011,469
2108,20794,468
2109,97814,468
2110,33313,468
2111,95066,467
2112,97907,467
2113,36108,467
2114,32303,466
2115,55109,466
2116,68128,466
2117,33178,465
2118,95337,465
2119,80033,465
2120,46278,465
2121,95949,465
2122,77005,465
2123,75116,465
2124,29477,464
2125,06109,464
2126,13057,463
2127,91364,463
2128,10708,463
2129,95356,463
2130,32746,463
2131,38116,462
2132,77598,462
2133,55427,462
2134,75134,462
2135,97216,461
2136,33331,461
2137,84648,461
2138,33012,461
2139,85023,460
2140,84017,460
2141,93727,460
2142,70714,460
2143,97132,459
2144,60035,459
2145,55107,459
2146,14534,459
2147,10533,459
2148,84403,458
2149,97910,458
2150,35094,457
2151,91977,457
2152,85035,457
2153,55075,457
2154,55413,457
2155,39401,456
2156,29150,456
2157,95118,456
2158,92078,456
2159,76111,456
2160,33709,456
2161,77071,456
2162,53217,456
2163,80219,454
2164,98107,454
2165,46240,454
2166,55445,454
2167,84631,453
2168,33024,453
2169,10512,453
2170,33756,452
2171,32092,452
2172,71107,452
2173,97352,452
2174,06824,452
2175,97405,452
2176,10549,451
2177,94514,451
2178,95448,450
2179,84003,450
2180,89434,450
2181,29565,449
2182,93940,448
2183,10560,448
2184,34240,448
2185,23513,448
2186,33025,448
2187,34972,448
2188,19095,447
2189,23321,446
2190,95490,446
2191,97462,446
2192,92058,446
2193,76134,446
2194,02118,446
2195,48105,446
2196,30168,445
2197,32812,445
2198,68108,445
2199,48201,445
2200,29842,444
2201,78736,444
2202,34231,444
2203,29745,444
2204,08505,444
2205,95835,443
2206,14450,443
2207,32724,443
2208,94559,443
2209,20784,443
2210,35121,442
2211,63124,442
2212,07066,442
2213,29161,441
2214,33410,440
2215,80909,440
2216,85302,440
2217,08034,440
2218,97471,439
2219,95370,439
2220,29369,439
2221,66061,439
2222,68028,438
2223,92508,438
2224,56001,438
2225,20745,438
2226,17111,438
2227,23185,437
2228,85004,437
2229,95837,437
2230,63147,437
2231,63017,437
2232,32234,437
2233,11753,437
2234,93021,437
2235,50266,437
2236,60647,436
2237,60661,436
2238,97525,436
2239,14150,436
2240,22180,436
2241,96161,436
2242,76010,436
2243,33442,435
2244,78258,435
2245,45458,435
2246,36105,435
2247,33759,435
2248,29585,435
2249,55103,435
2250,95758,434
2251,93405,434
2252,97317,434
2253,95776,434
2254,85251,434
2255,32714,433
2256,08030,433
2257,40212,433
2258,33060,433
2259,33710,432
2260,33027,432
2261,32904,432
2262,30313,431
2263,92346,431
2264,63117,431
2265,65802,431
2266,35210,431
2267,46239,430
2268,07202,430
2269,78232,430
2270,84014,430
2271,06708,430
2272,95070,430
2273,95482,429
2274,97016,429
2275,17022,429
2276,91381,429
2277,95673,429
2278,32505,429
2279,60190,429
2280,40203,429
2281,74127,429
2282,32219,428
2283,33618,428
2284,02818,427
2285,03053,427
2286,55014,427
2287,32174,427
2288,32301,426
2289,63146,426
2290,80906,426
2291,92114,426
2292,94949,426
2293,07094,425
2294,23669,425
2295,78238,425
2296,07666,424
2297,29732,424
2298,73179,423
2299,68022,423
2300,29061,423
2301,92345,423
2302,98119,423
2303,84067,423
2304,65807,422
2305,28036,422
2306,98126,421
2307,30350,421
2308,27405,421
2309,19702,421
2310,29505,421
2311,97070,421
2312,85138,421
2313,93454,421
2314,34691,420
2315,93722,420
2316,90715,420
2317,55411,420
2318,78738,420
2319,32073,420
2320,19355,420
2321,19072,419
2322,63104,419
2323,94925,419
2324,92104,419
2325,48225,418
2326,85202,418
2327,79902,418
2328,95965,418
2329,93444,417
2330,33458,417
2331,85730,417
2332,29044,417
2333,11758,416
2334,95322,416
2335,29693,416
2336,49544,416
2337,78610,416
2338,33174,416
2339,29006,416
2340,21043,416
2341,60440,416
2342,40207,416
2343,78228,415
2344,30233,415
2345,10473,414
2346,94572,414
2347,40218,414
2348,08863,413
2349,17070,413
2350,23603,413
2351,98168,413
2352,93446,413
2353,17512,413
2354,43205,413
2355,84302,412
2356,48152,412
2357,92003,412
2358,34945,412
2359,37213,412
2360,68130,412
2361,33033,411
2362,48442,411
2363,76021,411
2364,33837,411
2365,33765,411
2366,20132,411
2367,11725,411
2368,45216,411
2369,11704,411
2370,64120,410
2371,10543,410
2372,85042,410
2373,08540,410
2374,31405,410
2375,85019,410
2376,19341,410
2377,38128,410
2378,40509,409
2379,07086,409
2380,22206,409
2381,91709,409
2382,23836,409
2383,43085,407
2384,97141,407
2385,63136,407
2386,93436,407
2387,34683,407
2388,29670,407
2389,10579,407
2390,75253,407
2391,29448,407
2392,68005,407
2393,21206,407
2394,97838,406
2395,98203,405
2396,29102,405
2397,35601,405
2398,80238,405
2399,02150,405
2400,29643,404
2401,60631,404
2402,44146,404
2403,10583,404
2404,24401,404
2405,19709,404
2406,29206,404
2407,85351,403
2408,29706,403
2409,22406,403
2410,33614,403
2411,98087,402
2412,64133,402
2413,43209,402
2414,94005,401
2415,12866,401
2416,85225,401
2417,84720,401
2418,34689,401
2419,78213,401
2420,65803,401
2421,23113,400
2422,11788,400
2423,80132,400
2424,89701,399
2425,06067,399
2426,40505,399
2427,71103,398
2428,02114,398
2429,75087,398
2430,21001,398
2431,13502,398
2432,93631,397
2433,93277,397
2434,93306,397
2435,43035,397
2436,08611,397
2437,97014,397
2438,34761,397
2439,50312,396
2440,18964,396
2441,14420,396
2442,34293,396
2443,33004,395
2444,35404,395
2445,94611,395
2446,85031,395
2447,48081,394
2448,32208,394
2449,95945,394
2450,97304,393
2451,10504,393
2452,02129,393
2453,20746,393
2454,20748,393
2455,55417,393
2456,24153,392
2457,14612,392
2458,32514,392
2459,64127,391
2460,21015,391
2461,78224,391
2462,92411,391
2463,93657,391
2464,17517,391
2465,91722,391
2466,20772,390
2467,07503,390
2468,32829,390
2469,48045,390
2470,94124,390
2471,23452,390
2472,10917,390
2473,19087,390
2474,75210,389
2475,97739,389
2476,29805,389
2477,38109,389
2478,91030,389
2479,92870,389
2480,46077,389
2481,95361,388
2482,27107,388
2483,37659,388
2484,92021,388
2485,33647,388
2486,60069,387
2487,11735,387
2488,93610,387
2489,43017,386
2490,29302,386
2491,27526,386
2492,93108,386
2493,23238,386
2494,32765,386
2495,95728,386
2496,35453,386
2497,23464,385
2498,29388,385
2499,99202,385
2500,10467,385
2501,63376,385
2502,38104,384
2503,22314,384
2504,63127,384
2505,84058,384
2506,19525,384
2507,74132,384
2508,91701,384
2509,01748,383
2510,85020,382
2511,95641,382
2512,93291,382
2513,90245,382
2514,84057,382
2515,34654,382
2516,63043,382
2517,32526,381
2518,35810,381
2519,85210,381
2520,35756,381
2521,73160,380
2522,06105,380
2523,60563,380
2524,95602,380
2525,11779,380
2526,56007,380
2527,11552,380
2528,02035,380
2529,95350,379
2530,13212,379
2531,92694,379
2532,35085,379
2533,55444,379
2534,93625,379
2535,97463,378
2536,19473,378
2537,20740,378
2538,75209,378
2539,07095,378
2540,35223,378
2541,20743,378
2542,66106,378
2543,91801,378
2544,29729,377
2545,45246,377
2546,98433,377
2547,01460,376
2548,92627,376
2549,93728,376
2550,22302,376
2551,93420,376
2552,14467,376
2553,33527,376
2554,34602,376
2555,85374,376
2556,94574,376
2557,20871,375
2558,33777,375
2559,43213,375
2560,32955,374
2561,33165,374
2562,03301,374
2563,78221,374
2564,78214,374
2565,29907,374
2566,14559,373
2567,34473,373
2568,34292,373
2569,30043,373
2570,92127,373
2571,10570,372
2572,06118,372
2573,14224,372
2574,45424,372
2575,37921,372
2576,41042,372
2577,19145,372
2578,15106,372
2579,33936,371
2580,63121,371
2581,90292,371
2582,53228,371
2583,93033,371
2584,78211,370
2585,77013,370
2586,33711,370
2587,34608,370
2588,15218,370
2589,53005,370
2590,48111,370
2591,35205,369
2592,32608,369
2593,92395,369
2594,92620,369
2595,12572,369
2596,77070,369
2597,40216,368
2598,55432,368
2599,34743,368
2600,98390,368
2601,77078,368
2602,77084,367
2603,76137,367
2604,78734,367
2605,64068,367
2606,19444,367
2607,98501,366
2608,29127,365
2609,74134,365
2610,60643,365
2611,48187,365
2612,33130,365
2613,60041,365
2614,95832,365
2615,93257,365
2616,36619,365
2617,60438,365
2618,02124,364
2619,75248,364
2620,56301,364
2621,33055,364
2622,80214,364
2623,35209,362
2624,13209,362
2625,19134,362
2626,44311,362
2627,24019,362
2628,60473,362
2629,98198,361
2630,30009,361
2631,93314,361
2632,30213,361
2633,48197,360
2634,46256,360
2635,64134,360
2636,08610,360
2637,93292,360
2638,06416,360
2639,20148,359
2640,97211,359
2641,95212,359
2642,32097,359
2643,14616,359
2644,33170,359
2645,33558,358
2646,95713,358
2647,55429,358
2648,55021,358
2649,95252,357
2650,30121,357
2651,94928,357
2652,55055,357
2653,39204,357
2654,30345,357
2655,97037,357
2656,33182,357
2657,37408,357
2658,10573,357
2659,19025,357
2660,55441,356
2661,10016,356
2662,93636,356
2663,30093,356
2664,10605,356
2665,89406,356
2666,98409,355
2667,47150,354
2668,10038,354
2669,95492,354
2670,17112,354
2671,29909,354
2672,15205,353
2673,29601,353
2674,12401,353
2675,55056,353
2676,33467,352
2677,31029,352
2678,10009,352
2679,37412,352
2680,30314,352
2681,29379,351
2682,19802,351
2683,07104,351
2684,92595,351
2685,29492,351
2686,32830,350
2687,97527,350
2688,80110,349
2689,92392,349
2690,37919,349
2691,80205,349
2692,93065,348
2693,85014,348
2694,48239,348
2695,07036,348
2696,85018,347
2697,10977,347
2698,85339,347
2699,21773,347
2700,63366,347
2701,60163,347
2702,85054,346
2703,45225,346
2704,76115,346
2705,11103,346
2706,33417,345
2707,71109,345
2708,60077,345
2709,30024,345
2710,21076,345
2711,06457,345
2712,91911,345
2713,45223,345
2714,70113,345
2715,93561,344
2716,36066,344
2717,37363,344
2718,33434,344
2719,44314,344
2720,77477,344
2721,20707,344
2722,30005,343
2723,66219,343
2724,11550,343
2725,32086,343
2726,90302,343
2727,01876,342
2728,93701,342
2729,91941,342
2730,12144,342
2731,33326,342
2732,12534,341
2733,10562,341
2734,33437,341
2735,97630,341
2736,98258,341
2737,30291,341
2738,46214,340
2739,97302,340
2740,06854,340
2741,18936,340
2742,30294,340
2743,30022,340
2744,32827,339
2745,23832,339
2746,53204,339
2747,19465,339
2748,98226,338
2749,11369,338
2750,22304,338
2751,32124,338
2752,91105,338
2753,40219,338
2754,93210,337
2755,70520,337
2756,32667,337
2757,95046,337
2758,13202,337
2759,37220,337
2760,60130,337
2761,84604,337
2762,50317,337
2763,38125,336
2764,50322,336
2765,20001,336
2766,98117,336
2767,63129,336
2768,97048,336
2769,45420,336
2770,22027,336
2771,44111,335
2772,02453,335
2773,33778,335
2774,46260,335
2775,98052,335
2776,85258,335
2777,06820,335
2778,93960,335
2779,33572,335
2780,92311,334
2781,07011,334
2782,85305,334
2783,48519,334
2784,95327,333
2785,45247,333
2786,77380,333
2787,80465,333
2788,37419,332
2789,97065,332
2790,97236,332
2791,95746,332
2792,95928,332
2793,20708,332
2794,48438,332
2795,92120,332
2796,80640,331
2797,92833,331
2798,27520,331
2799,29512,331
2800,10002,331
2801,92532,331
2802,55437,330
2803,06106,330
2804,95219,330
2805,80903,330
2806,17315,330
2807,38122,330
2808,78240,330
2809,43065,329
2810,76103,329
2811,92040,329
2812,11436,329
2813,93250,329
2814,93422,328
2815,96080,328
2816,19148,328
2817,48207,328
2818,95357,328
2819,22405,327
2820,78220,327
2821,29851,327
2822,30326,327
2823,68117,327
2824,22546,327
2825,30260,327
2826,11235,327
2827,29138,326
2828,87107,326
2829,06032,326
2830,33173,326
2831,33487,326
2832,94041,326
2833,29672,326
2834,32308,325
2835,13440,325
2836,35226,325
2837,94087,325
2838,90813,325
2839,95051,325
2840,95695,325
2841,63301,325
2842,21702,325
2843,97114,324
2844,07921,324
2845,85022,324
2846,32615,324
2847,98296,324
2848,73150,324
2849,22903,324
2850,18052,324
2851,29335,323
2852,33755,323
2853,93023,323
2854,33615,323
2855,78205,323
2856,80910,323
2857,49509,323
2858,97206,323
2859,75075,323
2860,02451,323
2861,93702,323
2862,95136,322
2863,08701,322
2864,95605,322
2865,21078,322
2866,97439,322
2867,75088,322
2868,90401,322
2869,87109,322
2870,44114,321
2871,12571,321
2872,15217,321
2873,90043,321
2874,08109,321
2875,11568,321
2876,60614,321
2877,92869,321
2878,29697,321
2879,35811,320
2880,27518,320
2881,27103,320
2882,32712,320
2883,80220,320
2884,20906,319
2885,84108,319
2886,02151,319
2887,20105,319
2888,02368,319
2889,48076,319
2890,44128,318
2891,98204,318
2892,11710,318
2893,95658,318
2894,84701,318
2895,91020,318
2896,37138,318
2897,78245,318
2898,95133,316
2899,33549,316
2900,78730,316
2901,92677,316
2902,92020,316
2903,06489,316
2904,11385,316
2905,95648,316
2906,46168,316
2907,80504,315
2908,95966,315
2909,43224,315
2910,12158,315
2911,11413,315
2912,34482,314
2913,19125,314
2914,66111,314
2915,80002,314
2916,84087,314
2917,84065,314
2918,60638,313
2919,85085,313
2920,63026,313
2921,79935,313
2922,92065,313
2923,77503,313
2924,23111,312
2925,21204,312
2926,34475,312
2927,32060,312
2928,60469,312
2929,44102,312
2930,11530,312
2931,27284,312
2932,93614,311
2933,08002,311
2934,71129,311
2935,55111,311
2936,68118,311
2937,38002,311
2938,19320,311
2939,71118,311
2940,94931,311
2941,48167,310
2942,35671,310
2943,95354,310
2944,63385,310
2945,38016,310
2946,92782,309
2947,12209,309
2948,19460,309
2949,32304,309
2950,55082,309
2951,13210,309
2952,92382,309
2953,12831,309
2954,60477,309
2955,97005,309
2956,73131,308
2957,44125,308
2958,70119,308
2959,85254,308
2960,03102,307
2961,95693,307
2962,60622,307
2963,34758,307
2964,94044,307
2965,84128,307
2966,95132,307
2967,70812,307
2968,19701,307
2969,06110,307
2970,85737,307
2971,70517,306
2972,46405,306
2973,14526,306
2974,13203,306
2975,34698,306
2976,32114,306
2977,95961,305
2978,15601,305
2979,97028,305
2980,84060,305
2981,93640,305
2982,35206,305
2983,85324,305
2984,33576,305
2985,78154,305
2986,85284,304
2987,30306,304
2988,23141,304
2989,46324,304
2990,71104,303
2991,78666,303
2992,32934,303
2993,33406,303
2994,93110,303
2995,41015,303
2996,92115,303
2997,33543,302
2998,76155,302
2999,97086,302
3000,10022,302
3001,95006,302
3002,94571,302
3003,28027,302
3004,01906,302
3005,97415,302
3006,53212,302
3007,80916,302
3008,03054,302
3009,10956,302
3010,20904,301
3011,48910,301
3012,74119,301
3013,46406,301
3014,17356,301
3015,03106,301
3016,70130,300
